account_key,cancel_date,days_to_cancel,join_date,cancel_year,cancel_month,cancel_day,join_year,join_month,join_day
483.0,2015-04-20,161,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
499.0,2015-05-13,177,2014-11-17,0.0,0.0,0.0,0.0,0.0,0.0
500.0,2015-02-03,83,2014-11-12,0.0,0.0,0.0,0.0,0.0,0.0
504.0,2015-06-17,219,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
505.0,2015-05-14,68,2015-03-07,0.0,0.0,0.0,0.0,0.0,0.0
507.0,2015-03-10,60,2015-01-09,0.0,0.0,0.0,0.0,0.0,0.0
512.0,2015-03-17,127,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
514.0,2015-06-11,189,2014-12-04,0.0,0.0,0.0,0.0,0.0,0.0
520.0,2015-03-17,127,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
521.0,2015-07-16,157,2015-02-09,0.0,0.0,0.0,0.0,0.0,0.0
523.0,2015-03-10,97,2014-12-03,0.0,0.0,0.0,0.0,0.0,0.0
524.0,2015-02-03,59,2014-12-06,0.0,0.0,0.0,0.0,0.0,0.0
525.0,2015-07-17,249,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
528.0,2015-08-10,129,2015-04-03,0.0,0.0,0.0,0.0,0.0,0.0
529.0,2015-02-03,57,2014-12-08,0.0,0.0,0.0,0.0,0.0,0.0
532.0,2015-06-19,158,2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0
534.0,2015-04-19,97,2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0
541.0,2015-06-19,219,2014-11-12,0.0,0.0,0.0,0.0,0.0,0.0
544.0,2015-05-17,188,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
547.0,2015-08-16,250,2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0
549.0,2015-06-10,189,2014-12-03,0.0,0.0,0.0,0.0,0.0,0.0
550.0,2015-07-04,236,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
557.0,2015-03-10,92,2014-12-08,0.0,0.0,0.0,0.0,0.0,0.0
558.0,2015-04-01,119,2014-12-03,0.0,0.0,0.0,0.0,0.0,0.0
563.0,2015-07-10,219,2014-12-03,0.0,0.0,0.0,0.0,0.0,0.0
564.0,2015-04-08,59,2015-02-08,0.0,0.0,0.0,0.0,0.0,0.0
569.0,2015-08-09,68,2015-06-02,0.0,0.0,0.0,0.0,0.0,0.0
571.0,2015-04-01,114,2014-12-08,0.0,0.0,0.0,0.0,0.0,0.0
576.0,2015-02-17,99,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
577.0,2015-07-12,242,2014-11-12,0.0,0.0,0.0,0.0,0.0,0.0
580.0,2015-07-17,249,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
583.0,2015-05-15,158,2014-12-08,0.0,0.0,0.0,0.0,0.0,0.0
584.0,2015-03-10,120,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
587.0,2015-04-17,158,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
589.0,2015-04-08,62,2015-02-05,0.0,0.0,0.0,0.0,0.0,0.0
590.0,2015-03-10,97,2014-12-03,0.0,0.0,0.0,0.0,0.0,0.0
591.0,2015-04-01,140,2014-11-12,0.0,0.0,0.0,0.0,0.0,0.0
597.0,2015-07-19,188,2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0
599.0,2015-01-22,71,2014-11-12,0.0,0.0,0.0,0.0,0.0,0.0
601.0,2015-03-10,120,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
602.0,2015-08-13,188,2015-02-06,0.0,0.0,0.0,0.0,0.0,0.0
606.0,2015-06-15,68,2015-04-08,0.0,0.0,0.0,0.0,0.0,0.0
610.0,2015-03-14,66,2015-01-07,0.0,0.0,0.0,0.0,0.0,0.0
611.0,2015-01-15,38,2014-12-08,0.0,0.0,0.0,0.0,0.0,0.0
612.0,2015-03-17,127,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
618.0,2015-04-12,128,2014-12-05,0.0,0.0,0.0,0.0,0.0,0.0
622.0,2015-06-15,158,2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0
623.0,2015-04-15,129,2014-12-07,0.0,0.0,0.0,0.0,0.0,0.0
624.0,2015-06-26,114,2015-03-04,0.0,0.0,0.0,0.0,0.0,0.0
626.0,2015-05-11,182,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
630.0,2015-03-18,127,2014-11-11,0.0,0.0,0.0,0.0,0.0,0.0
631.0,2015-07-15,224,2014-12-03,0.0,0.0,0.0,0.0,0.0,0.0
634.0,2015-06-16,189,2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0
636.0,2015-08-12,184,2015-02-09,0.0,0.0,0.0,0.0,0.0,0.0
637.0,2015-08-13,250,2014-12-06,0.0,0.0,0.0,0.0,0.0,0.0
639.0,2015-03-20,127,2014-11-13,0.0,0.0,0.0,0.0,0.0,0.0
640.0,2015-04-01,140,2014-11-12,0.0,0.0,0.0,0.0,0.0,0.0
641.0,2015-06-14,187,2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0
643.0,2015-04-18,136,2014-12-03,0.0,0.0,0.0,0.0,0.0,0.0
645.0,2015-05-16,96,2015-02-09,0.0,0.0,0.0,0.0,0.0,0.0
649.0,2015-03-17,127,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
650.0,2015-08-11,250,2014-12-04,0.0,0.0,0.0,0.0,0.0,0.0
651.0,2015-06-13,68,2015-04-06,0.0,0.0,0.0,0.0,0.0,0.0
655.0,2015-01-20,71,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
657.0,2015-03-20,66,2015-01-13,0.0,0.0,0.0,0.0,0.0,0.0
660.0,2015-01-10,38,2014-12-03,0.0,0.0,0.0,0.0,0.0,0.0
661.0,2015-06-19,38,2015-05-12,0.0,0.0,0.0,0.0,0.0,0.0
663.0,2015-06-15,13,2015-06-02,0.0,0.0,0.0,0.0,0.0,0.0
666.0,2015-04-16,66,2015-02-09,0.0,0.0,0.0,0.0,0.0,0.0
667.0,2015-01-16,38,2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0
668.0,2015-01-20,42,2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0
669.0,2015-07-19,68,2015-05-12,0.0,0.0,0.0,0.0,0.0,0.0
670.0,2015-04-15,97,2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0
671.0,2015-02-03,56,2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0
678.0,2015-02-15,38,2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0
681.0,2015-06-15,75,2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0
682.0,2015-05-15,159,2014-12-07,0.0,0.0,0.0,0.0,0.0,0.0
690.0,2015-04-08,62,2015-02-05,0.0,0.0,0.0,0.0,0.0,0.0
692.0,2015-02-24,13,2015-02-11,0.0,0.0,0.0,0.0,0.0,0.0
693.0,2015-01-23,69,2014-11-15,0.0,0.0,0.0,0.0,0.0,0.0
696.0,2015-01-20,71,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
697.0,2015-01-15,38,2014-12-08,0.0,0.0,0.0,0.0,0.0,0.0
698.0,2015-02-15,38,2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0
702.0,2015-03-10,117,2014-11-13,0.0,0.0,0.0,0.0,0.0,0.0
704.0,2015-07-13,68,2015-05-06,0.0,0.0,0.0,0.0,0.0,0.0
705.0,2015-04-28,141,2014-12-08,0.0,0.0,0.0,0.0,0.0,0.0
706.0,2015-07-14,98,2015-04-07,0.0,0.0,0.0,0.0,0.0,0.0
709.0,2015-03-15,35,2015-02-08,0.0,0.0,0.0,0.0,0.0,0.0
710.0,2015-02-15,69,2014-12-08,0.0,0.0,0.0,0.0,0.0,0.0
712.0,2015-03-20,127,2014-11-13,0.0,0.0,0.0,0.0,0.0,0.0
713.0,2015-07-04,53,2015-05-12,0.0,0.0,0.0,0.0,0.0,0.0
714.0,2015-07-12,62,2015-05-11,0.0,0.0,0.0,0.0,0.0,0.0
718.0,2015-06-19,42,2015-05-08,0.0,0.0,0.0,0.0,0.0,0.0
719.0,2014-11-25,8,2014-11-17,0.0,0.0,0.0,0.0,0.0,0.0
720.0,2015-04-11,38,2015-03-04,0.0,0.0,0.0,0.0,0.0,0.0
721.0,2015-07-15,36,2015-06-09,0.0,0.0,0.0,0.0,0.0,0.0
722.0,2015-05-19,127,2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0
726.0,2015-05-15,37,2015-04-08,0.0,0.0,0.0,0.0,0.0,0.0
729.0,2015-04-25,22,2015-04-03,0.0,0.0,0.0,0.0,0.0,0.0
730.0,2015-01-30,22,2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0
732.0,2015-05-19,127,2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0
735.0,2015-06-09,56,2015-04-14,0.0,0.0,0.0,0.0,0.0,0.0
736.0,2015-03-11,97,2014-12-04,0.0,0.0,0.0,0.0,0.0,0.0
743.0,2015-01-16,38,2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0
744.0,2014-12-21,37,2014-11-14,0.0,0.0,0.0,0.0,0.0,0.0
746.0,2015-03-12,35,2015-02-05,0.0,0.0,0.0,0.0,0.0,0.0
752.0,2014-11-19,9,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
753.0,2015-04-12,38,2015-03-05,0.0,0.0,0.0,0.0,0.0,0.0
756.0,2015-01-15,64,2014-11-12,0.0,0.0,0.0,0.0,0.0,0.0
757.0,2015-02-18,38,2015-01-11,0.0,0.0,0.0,0.0,0.0,0.0
759.0,2015-04-15,128,2014-12-08,0.0,0.0,0.0,0.0,0.0,0.0
761.0,2015-02-18,38,2015-01-11,0.0,0.0,0.0,0.0,0.0,0.0
762.0,2015-07-15,37,2015-06-08,0.0,0.0,0.0,0.0,0.0,0.0
769.0,2015-04-25,22,2015-04-03,0.0,0.0,0.0,0.0,0.0,0.0
776.0,2015-02-03,57,2014-12-08,0.0,0.0,0.0,0.0,0.0,0.0
777.0,2015-08-15,68,2015-06-08,0.0,0.0,0.0,0.0,0.0,0.0
778.0,2014-12-29,22,2014-12-07,0.0,0.0,0.0,0.0,0.0,0.0
779.0,2015-06-18,39,2015-05-10,0.0,0.0,0.0,0.0,0.0,0.0
780.0,2015-02-18,38,2015-01-11,0.0,0.0,0.0,0.0,0.0,0.0
785.0,2015-05-19,127,2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0
786.0,2015-05-09,37,2015-04-02,0.0,0.0,0.0,0.0,0.0,0.0
787.0,2014-12-23,37,2014-11-16,0.0,0.0,0.0,0.0,0.0,0.0
792.0,2015-06-16,127,2015-02-09,0.0,0.0,0.0,0.0,0.0,0.0
793.0,2015-04-17,66,2015-02-10,0.0,0.0,0.0,0.0,0.0,0.0
796.0,2015-04-16,9,2015-04-07,0.0,0.0,0.0,0.0,0.0,0.0
800.0,2015-05-11,180,2014-11-12,0.0,0.0,0.0,0.0,0.0,0.0
801.0,2015-02-03,57,2014-12-08,0.0,0.0,0.0,0.0,0.0,0.0
804.0,2015-07-16,37,2015-06-09,0.0,0.0,0.0,0.0,0.0,0.0
808.0,2014-12-30,22,2014-12-08,0.0,0.0,0.0,0.0,0.0,0.0
811.0,2015-06-13,38,2015-05-06,0.0,0.0,0.0,0.0,0.0,0.0
822.0,2015-01-15,59,2014-11-17,0.0,0.0,0.0,0.0,0.0,0.0
823.0,2015-05-17,96,2015-02-10,0.0,0.0,0.0,0.0,0.0,0.0
824.0,2015-03-04,54,2015-01-09,0.0,0.0,0.0,0.0,0.0,0.0
825.0,2015-06-16,41,2015-05-06,0.0,0.0,0.0,0.0,0.0,0.0
828.0,2015-04-16,38,2015-03-09,0.0,0.0,0.0,0.0,0.0,0.0
829.0,2014-12-22,38,2014-11-14,0.0,0.0,0.0,0.0,0.0,0.0
831.0,2015-01-10,38,2014-12-03,0.0,0.0,0.0,0.0,0.0,0.0
833.0,2015-03-03,22,2015-02-09,0.0,0.0,0.0,0.0,0.0,0.0
835.0,2015-01-10,38,2014-12-03,0.0,0.0,0.0,0.0,0.0,0.0
836.0,2015-01-16,38,2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0
839.0,2015-01-15,63,2014-11-13,0.0,0.0,0.0,0.0,0.0,0.0
844.0,2015-05-12,35,2015-04-07,0.0,0.0,0.0,0.0,0.0,0.0
846.0,2015-06-19,38,2015-05-12,0.0,0.0,0.0,0.0,0.0,0.0
848.0,2015-08-14,161,2015-03-06,0.0,0.0,0.0,0.0,0.0,0.0
855.0,2014-12-21,37,2014-11-14,0.0,0.0,0.0,0.0,0.0,0.0
856.0,2015-08-09,22,2015-07-18,0.0,0.0,0.0,0.0,0.0,0.0
857.0,2015-04-08,61,2015-02-06,0.0,0.0,0.0,0.0,0.0,0.0
858.0,2015-07-19,68,2015-05-12,0.0,0.0,0.0,0.0,0.0,0.0
859.0,2015-02-18,95,2014-11-15,0.0,0.0,0.0,0.0,0.0,0.0
864.0,2014-11-19,9,2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0
866.0,2015-01-14,38,2014-12-07,0.0,0.0,0.0,0.0,0.0,0.0
867.0,2014-12-31,22,2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0
868.0,2014-12-08,22,2014-11-16,0.0,0.0,0.0,0.0,0.0,0.0
873.0,2015-01-30,22,2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0
